id_bu,id_bu_encuesta,encuesta,encuesta_a,encuesta_m,pond,secu,estrato,region_3,zona_u_r,gse,bienestar_2,bienestar_7_a,bienestar_7_d,bienestar_7_f,bienestar_7_b,bienestar_7_g,bienestar_7_h,bienestar_7_c,bienestar_7_e,bienestar_7_j,percepcion_1_a,percepcion_1_b,percepcion_1_c,percepcion_2,percepcion_3,percepcion_5,percepcion_6,percepcion_38,percepcion_4,eval_gob_1,iden_pol_2,eval_act_pol_1_fh,eval_act_pol_1_co,eval_act_pol_1_ae,eval_act_pol_1_el,eval_act_pol_1_dv,eval_act_pol_1_ca,eval_act_pol_1_gu,eval_act_pol_1_en,eval_act_pol_1_gm,eval_act_pol_1_em,eval_act_pol_1_hb,eval_act_pol_1_ft,eval_act_pol_1_gq,eval_act_pol_1_gw,eval_act_pol_1_hd,eval_act_pol_1_gt,confianza_6_a,confianza_6_b,confianza_6_c,confianza_6_j,confianza_6_d,confianza_6_e,confianza_6_f,confianza_6_n,confianza_6_x,confianza_6_g,confianza_6_h,confianza_6_i,confianza_6_k,confianza_6_s,confianza_6_o,confianza_6_p,confianza_6_r,confianza_6_m,confianza_6_ab,confianza_6_ac,democracia_21,ciudadania_28_c,democracia_38,democracia_39_a,democracia_39_b,democracia_40_a,democracia_40_b,democracia_40_c,democracia_40_d,religion_14,pobreza_39_a,pobreza_39_n,pobreza_39_e,pobreza_39_g,pobreza_39_h,pobreza_39_m,pobreza_112,pobreza_113,percepcion_32_a,percepcion_32_b,pobreza_63,pobreza_115,pobreza_13_a,pobreza_13_b,pobreza_13_c,bienestar_23_a,bienestar_23_b,bienestar_23_c,bienestar_23_d,bienestar_24,interes_pol_24_a,interes_pol_24_b,interes_pol_24_c,interes_pol_24_d,interes_pol_24_e,interes_pol_18_a,interes_pol_18_j,interes_pol_18_b,interes_pol_18_c,interes_pol_18_d,interes_pol_18_k,interes_pol_18_l,interes_pol_18_e,interes_pol_18_f,interes_pol_18_h,interes_pol_18_m,interes_pol_18_n,interes_pol_18_o,interes_pol_18_p,interes_pol_18_g,interes_pol_18_q,interes_pol_18_r,interes_pol_25,redes_1,redes_59_a,redes_59_b,redes_59_c,redes_59_d,redes_59_e,redes_60_a,redes_60_b,redes_61,religion_63,pobreza_62,pobreza_109_a,pobreza_109_b,pobreza_109_c,pobreza_109_d,pobreza_109_e,pobreza_109_f,pobreza_109_g,pobreza_109_h,pobreza_109_i,pobreza_1_a,pobreza_1_b,pobreza_2_a,pobreza_2_b,educacion_104_a,pobreza_75_e,pobreza_75_d,pobreza_75_c,pobreza_75_a,pobreza_75_b,pobreza_75_f,pobreza_75_g,pobreza_76_e,pobreza_76_d,pobreza_76_c,pobreza_76_a,pobreza_76_b,pobreza_76_f,pobreza_76_g,pobreza_116,interes_pol_1_b,iden_pol_3,iden_pol_3_a,elec_part_37,elec_pres_144_a,elec_pres_144_b_2,elec_pres_145_a,elec_pres_145_b,elec_pres_1,sexo,edad,info_enc_59_2,info_enc_58,info_enc_30_b,info_enc_8,estado_civil_g,info_enc_61,esc_nivel_1_c,info_enc_57,info_hogar_28_c,pobreza_100,info_enc_62
436-93,436,93,2025,3,.3564436816448677,93090,12,8,1,3,8,4,2,4,4,4,4,4,4,3,7,10,11,3,1,3,1,3,2,1,5,4,4,2,3,2,3,3,4,4,6,6,6,6,6,6,6,2,2,3,3,3,2,3,2,3,3,3,2,2,2,2,2,3,2,3,4,2,1,5,2,1,1,1,1,1,2,3,2,3,3,3,2,2,5,4,1,5,5,1,9,2,10,10,10,10,1,1,2,3,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,,3,3,12,3,4,3,4,4,5,5,5,3,5,5,6,0,1,0,7,7,6,10,3,8,4,2,2,2,2,1,2,2,1,1,1,1,1,1,1,3,3,15,15,1,1,,1,2,-6,2,39,1,2,,1,6,2,4,1,,3,1
437-93,437,93,2025,3,.279326958339783,93043,6,5,1,3,5,2,2,-7,4,-7,2,2,-7,2,1,3,17,2,2,2,4,5,3,2,-9,3,3,3,3,2,2,2,3,6,2,3,3,6,6,6,6,2,3,1,4,4,3,3,2,3,3,3,3,4,2,3,3,3,1,1,3,1,1,6,1,1,1,2,2,1,2,2,1,3,3,2,2,1,6,1,5,8,9,9,11,5,0,0,0,0,2,1,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,12,12,12,12,4,5,4,5,5,8,5,0,7,8,5,8,10,5,4,6,3,8,4,3,1,3,3,2,2,1,-9,-9,-9,-9,-9,-9,-9,4,5,15,15,1,4,,8,9,-9,2,79,1,2,,2,8,2,6,1,,6,7
438-93,438,93,2025,3,1.006353044225095,93043,6,5,1,3,5,1,5,5,4,1,1,4,1,2,1,2,4,1,2,3,2,5,2,2,5,1,1,2,2,4,1,3,6,3,3,3,6,6,6,5,6,3,3,1,4,3,1,4,2,4,4,4,3,4,4,4,4,3,2,4,4,2,1,0,2,1,2,1,1,1,2,1,1,1,1,1,1,5,4,5,6,1,0,1,2,5,8,10,0,10,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,2,1,12,4,11,4,5,5,0,10,10,0,0,0,0,0,0,0,0,0,1,3,8,3,5,3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,5,15,15,1,4,,1,2,20,1,27,1,2,,1,5,2,3,1,,2,1
439-93,439,93,2025,3,.3910722114099042,93043,6,5,1,3,2,4,4,4,-7,-7,4,2,-7,4,9,1,7,2,2,2,3,4,2,2,10,2,2,3,3,6,6,6,6,6,6,6,6,6,6,6,6,2,4,3,4,4,-8,4,2,4,4,2,4,4,-8,4,4,-8,3,3,3,3,1,3,1,1,2,2,2,2,2,2,2,4,2,3,2,5,1,9,4,5,4,9,-8,,10,10,10,5,2,4,4,4,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,1,1,1,12,1,5,5,7,-8,-8,5,5,5,5,5,5,5,5,5,5,6,10,5,5,1,2,1,1,2,1,1,2,-8,1,1,1,-8,1,3,5,15,15,1,1,,1,9,-9,2,62,1,-8,,1,1,2,3,2,3,4,8
44-93,44,93,2025,3,.642217617495789,93186,20,13,1,4,1,4,3,5,-7,-7,3,1,-7,2,7,3,10,2,3,2,3,4,2,2,-8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,2,1,-8,2,1,1,1,1,1,3,2,1,4,2,4,3,2,4,8,1,4,3,11,12,9,10,10,4,7,3,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,12,12,-8,-8,5,5,10,0,0,0,0,0,0,0,0,0,6,5,3,8,2,2,3,3,2,3,3,2,1,1,1,1,1,1,1,3,5,15,15,2,,5,12,8,20,2,57,1,2,,1,1,2,3,1,,1,7
440-93,440,93,2025,3,1.031221587945975,93020,3,3,1,3,10,4,-7,-7,4,-7,5,4,4,3,8,5,1,3,2,4,3,3,2,2,5,3,5,6,3,3,6,6,6,6,6,3,6,3,6,6,6,4,2,2,3,1,2,3,1,3,2,1,3,2,3,2,2,1,1,1,2,1,1,6,1,1,2,2,1,2,2,2,2,2,3,2,1,1,4,7,4,5,5,9,11,2,4,10,4,10,1,1,2,2,1,1,2,2,2,2,2,-8,2,1,2,2,2,1,2,2,2,2,-8,,2,3,5,3,5,3,3,5,5,10,5,4,6,2,2,1,3,2,7,1,4,2,10,3,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,3,17,,2,,2,11,5,-9,2,18,1,1,9,2,8,1,7,2,1,4,4
441-93,441,93,2025,3,.4904601381132911,93020,3,3,1,3,6,2,3,-7,3,-7,2,4,5,1,1,4,7,1,1,3,1,4,2,2,10,2,4,4,4,6,4,6,4,6,6,6,6,6,6,6,6,4,4,3,4,3,3,-8,3,3,4,3,4,3,4,3,3,3,3,4,3,2,1,10,1,1,2,1,2,3,1,1,1,1,3,3,1,3,1,1,4,1,10,13,10,9,10,10,4,10,2,3,3,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,-8,,3,1,5,5,5,5,2,1,0,10,10,0,0,10,0,0,0,0,0,0,6,7,3,8,9,3,1,1,1,1,1,1,3,2,2,2,2,2,2,4,5,9,,2,,2,1,9,-6,2,50,1,2,,2,2,2,2,2,6,1,8
442-93,442,93,2025,3,.8970819370783699,93020,3,3,1,3,9,2,5,5,2,3,3,4,5,4,1,3,9,3,2,3,3,5,2,2,5,3,1,4,1,2,2,4,6,2,2,2,6,2,6,4,6,2,1,1,4,4,1,4,3,3,3,2,4,4,1,4,1,2,2,3,4,2,2,10,1,1,1,1,1,1,2,2,2,2,2,2,2,1,5,4,2,8,10,11,2,6,10,10,8,10,1,3,3,3,3,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,-8,,2,1,1,3,1,2,4,4,10,10,10,5,6,3,3,4,7,6,10,10,6,4,2,5,7,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,5,15,15,1,3,,1,2,13,1,55,1,2,,1,1,2,3,1,,3,1
443-93,443,93,2025,3,.464834566882995,93082,10,7,1,4,7,4,4,-7,4,4,4,4,-7,4,3,1,7,2,2,3,4,5,3,2,10,-8,4,6,-8,6,6,6,-8,6,-8,6,6,6,-8,-8,6,1,2,1,-8,3,-8,-8,2,-8,-8,1,4,-8,4,1,-8,1,-8,1,3,3,1,5,1,1,3,3,1,1,1,2,2,3,3,2,2,5,5,2,-8,10,-8,-8,,,0,0,0,0,1,1,-8,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,6,6,6,-8,8,-8,-8,10,8,10,0,10,0,0,0,0,0,0,10,6,4,8,2,1,2,1,3,2,3,2,1,-8,-8,-8,-8,-8,-8,-8,4,5,15,15,1,2,,11,6,-9,1,74,1,-8,,2,7,2,1,1,,1,7
444-93,444,93,2025,3,.9264443145164674,93082,10,7,1,3,9,4,-7,5,5,-7,5,4,4,4,6,2,17,3,1,4,1,-8,1,1,1,5,5,2,4,2,4,6,2,4,4,4,4,-8,6,6,4,3,3,1,4,1,3,3,4,4,-8,1,2,1,4,4,3,2,2,3,3,1,2,10,2,1,3,1,2,3,2,1,1,2,1,3,1,2,2,8,1,10,-8,11,5,6,4,10,0,9,1,1,2,4,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,3,2,2,2,8,2,4,4,0,10,10,0,-8,0,0,0,0,0,0,10,2,10,3,8,3,1,1,1,1,1,1,2,1,-8,1,1,1,1,1,4,1,-8,1,1,1,,3,13,-9,2,85,1,2,,1,7,2,1,1,,1,7
445-93,445,93,2025,3,1.3749621172613,93020,3,3,1,2,10,4,-7,-7,5,-7,5,4,5,4,7,10,26,3,1,4,2,3,2,2,5,2,4,6,3,3,3,3,6,6,6,3,6,6,3,3,3,1,2,2,3,3,1,1,1,2,3,2,2,3,2,2,3,2,1,3,2,2,1,5,1,1,1,1,1,1,2,2,1,3,2,1,2,3,5,4,9,10,6,1,7,11,5,10,6,10,2,2,1,3,3,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,-8,,2,3,3,3,5,3,4,3,8,10,7,9,10,0,8,4,2,5,9,7,4,10,9,5,6,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,3,,1,2,,1,9,21,2,19,1,1,9,2,8,1,4,2,4,7,4
446-93,446,93,2025,3,.814126929955443,93265,24,15,1,3,1,3,-7,5,-7,1,1,1,1,4,1,2,4,2,-8,1,3,4,2,2,-9,2,3,-9,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6,3,4,3,4,4,-9,3,-9,4,4,3,4,4,4,-8,-9,-9,3,3,4,-9,1,10,1,1,1,1,1,1,2,1,1,1,1,1,1,1,6,4,1,1,10,1,9,-9,10,10,0,10,1,4,4,4,-8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,12,12,12,12,-8,1,5,0,1,10,10,10,10,10,10,10,10,5,10,6,-9,3,2,1,-8,2,-8,-8,-9,-8,-8,1,1,1,1,1,1,1,-8,5,15,15,1,4,,1,5,-9,2,61,1,2,,1,8,2,4,1,,3,6
447-93,447,93,2025,3,.9728025240908683,93082,10,7,1,2,3,4,4,4,4,4,4,2,-7,4,9,26,10,2,3,2,3,4,3,2,10,2,2,4,2,2,2,2,6,2,2,2,2,2,4,6,2,3,2,1,4,4,-8,4,-8,3,3,3,3,3,4,4,4,-8,4,3,3,3,5,10,1,1,1,1,1,1,2,2,1,2,2,1,4,5,6,6,9,1,4,11,13,-8,10,10,10,4,1,1,2,4,4,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,,4,2,-8,2,-9,2,3,3,6,10,10,5,10,2,2,5,10,10,10,10,6,3,2,5,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,5,15,15,1,2,,1,11,13,2,64,1,2,,1,1,2,1,2,1,0,8
448-93,448,93,2025,3,1.495957370100851,93191,20,13,1,2,10,3,4,4,4,4,3,3,4,3,7,26,14,3,3,4,3,4,3,2,5,1,5,5,5,1,3,3,3,3,5,6,6,3,6,3,6,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,1,1,4,4,3,3,5,3,3,3,1,1,3,3,1,1,4,3,4,1,3,4,1,8,1,5,3,4,5,10,10,10,10,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,4,4,1,5,5,0,10,10,10,10,0,0,0,10,0,0,10,4,6,1,4,7,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,5,15,15,1,1,,2,4,-6,1,60,1,2,,1,1,2,4,1,,4,1
449-93,449,93,2025,3,.3423790538198906,93028,4,4,1,3,5,4,4,4,4,4,4,4,4,4,3,7,11,2,1,2,1,4,3,2,8,2,6,4,2,6,6,6,6,2,6,2,6,6,6,6,6,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,0,2,1,3,3,3,4,2,2,2,2,2,2,2,2,1,8,-9,1,0,1,3,9,10,5,5,5,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-9,2,2,2,2,2,4,4,0,1,1,5,5,5,5,5,5,5,5,5,4,5,2,5,-9,3,3,3,3,3,3,3,1,1,1,1,1,1,1,-9,9,15,15,-9,,-9,-9,,-9,1,58,1,-9,,1,-9,-8,-9,1,,-9,-9
45-93,45,93,2025,3,.9068956079049599,93186,20,13,1,3,8,3,-7,4,4,3,3,4,3,3,7,10,5,2,2,2,3,4,3,2,-9,1,1,3,1,3,3,3,6,3,6,6,6,6,6,6,6,4,4,2,4,3,4,3,3,3,3,2,3,3,3,3,3,2,2,3,3,3,3,6,1,1,2,1,2,3,2,2,1,4,3,4,1,2,2,5,1,6,7,1,11,9,8,10,0,6,4,3,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,12,12,12,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,1,8,2,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8,5,15,15,1,4,,2,3,-9,2,31,1,2,,1,8,2,6,1,,4,1
450-93,450,93,2025,3,1.091342875819782,93096,12,8,1,3,7,2,4,4,3,3,3,4,3,2,3,14,17,2,3,3,3,4,3,2,5,3,3,3,3,3,2,3,3,3,3,3,3,3,6,3,6,3,3,3,4,4,3,3,3,3,3,2,3,4,4,4,4,3,2,3,3,1,1,8,3,1,2,2,2,3,3,2,1,2,1,1,2,1,5,6,5,6,5,1,2,9,8,10,7,10,2,1,2,3,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,,2,1,1,1,7,4,3,3,7,10,10,6,3,1,5,4,5,4,10,5,10,6,3,2,6,2,2,1,1,2,2,2,1,1,1,1,1,1,1,3,3,10,,1,2,,5,13,-9,2,35,1,2,,1,1,2,7,2,6,4,2
451-93,451,93,2025,3,.5556824386324127,93028,4,4,1,3,7,4,2,5,4,-7,4,1,1,1,1,11,14,4,3,3,4,4,2,1,3,4,3,1,3,1,2,6,6,6,6,2,2,2,6,1,2,4,4,2,4,4,4,4,2,4,3,3,3,4,3,2,4,3,2,4,4,1,2,1,1,1,2,2,1,4,2,2,2,4,2,3,1,3,1,5,8,4,1,1,5,11,10,10,10,5,4,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-8,1,5,5,7,1,5,5,0,10,10,0,0,0,0,0,5,5,5,10,6,5,2,6,3,1,2,2,3,1,3,1,3,3,3,2,1,1,3,4,3,9,,1,1,,2,4,-9,1,30,1,2,,1,2,1,7,1,,4,3
452-93,452,93,2025,3,.9264443145164674,93082,10,7,1,3,9,3,5,4,4,4,4,4,2,4,3,1,2,3,1,3,3,4,2,3,4,3,4,4,4,2,4,2,2,2,4,4,-8,6,4,6,6,2,3,1,4,4,-8,4,4,4,4,1,3,3,2,2,4,1,3,2,4,1,1,4,1,1,3,2,1,3,2,3,2,3,4,3,3,2,6,4,6,10,5,8,9,14,0,6,8,4,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,12,2,12,8,3,4,3,5,6,0,10,-8,0,1,4,8,0,7,8,2,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,15,15,1,1,,4,3,-9,2,92,1,2,,1,1,2,7,1,,0,7
453-93,453,93,2025,3,.5814977193779722,93265,24,15,1,2,10,4,-7,5,4,-7,2,3,5,2,3,16,14,3,2,3,3,-8,1,1,1,5,4,2,4,1,4,6,3,6,4,6,3,6,6,1,6,1,-8,4,4,4,4,4,4,4,4,3,2,4,3,3,4,4,4,3,3,1,1,0,1,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,4,4,4,10,9,4,10,5,0,10,1,1,4,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,3,2,2,12,12,2,4,4,7,5,5,10,10,0,0,10,10,10,-9,10,4,6,2,3,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,4,5,5,,1,1,,1,4,-9,2,78,1,1,5,1,6,2,3,1,,2,7
454-93,454,93,2025,3,.7356902071699366,93020,3,3,1,2,8,4,4,4,4,4,2,2,4,4,3,7,14,1,3,3,3,5,3,2,-9,1,4,1,1,1,1,6,3,1,1,6,1,6,6,6,6,3,3,4,4,4,4,4,3,4,3,4,4,4,3,3,4,4,3,3,4,3,4,10,1,1,1,2,2,2,2,2,2,1,1,2,1,2,6,4,8,10,0,13,6,2,10,10,0,10,1,3,3,4,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,-8,,3,3,12,-8,7,3,4,5,10,10,10,0,10,0,0,0,0,10,0,10,3,10,5,6,4,3,2,3,3,3,2,3,1,1,1,1,1,1,1,3,4,15,15,1,4,,1,13,-9,2,46,1,2,,1,2,2,2,1,,2,2
455-93,455,93,2025,3,1.48027736702019,93269,25,16,1,3,6,3,5,5,3,-7,4,2,3,3,3,9,2,3,2,3,3,4,3,2,5,3,3,4,2,2,2,2,3,4,4,3,3,6,6,2,2,3,3,3,3,3,2,3,2,4,3,3,3,3,3,3,3,2,3,3,3,1,2,3,2,2,2,2,2,2,2,3,3,4,3,4,2,1,5,5,6,7,5,-9,,,6,7,5,5,3,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,1,1,4,1,4,4,4,5,4,6,5,5,5,5,5,5,6,5,7,5,10,10,5,6,1,2,1,1,1,1,1,1,2,1,1,1,1,1,3,5,10,,2,,5,1,3,13,1,55,1,2,,1,1,2,4,1,,1,7
456-93,456,93,2025,3,.5038467409260263,93280,11,7,2,3,8,5,5,5,4,5,4,4,3,2,7,1,3,3,2,4,3,4,2,2,-8,2,4,4,2,4,-8,6,6,6,-8,6,6,6,-8,6,6,3,1,3,4,4,3,3,2,4,4,3,3,3,4,3,3,3,1,3,3,3,1,10,1,1,1,1,1,1,1,2,1,1,1,2,1,1,6,5,4,9,0,11,6,7,7,10,7,10,1,1,1,3,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,3,1,1,4,6,2,4,4,0,10,10,0,10,0,0,0,0,2,8,10,6,4,2,3,5,1,1,1,1,1,1,1,2,1,1,2,2,1,1,3,5,15,15,1,2,,12,5,21,2,53,1,2,,1,1,2,2,2,4,1,8
457-93,457,93,2025,3,4.103015469494804,93154,20,13,1,3,5,4,4,4,4,4,3,4,4,4,3,11,9,1,3,3,2,4,2,2,5,1,3,3,6,4,6,6,6,6,6,6,6,6,6,6,6,2,3,1,3,4,4,4,4,4,3,3,4,4,3,2,2,1,2,2,3,3,2,0,1,1,1,1,1,1,2,2,3,4,3,1,1,2,6,5,8,10,10,6,1,5,0,10,1,1,1,2,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,2,1,3,1,5,1,4,4,0,10,10,5,0,0,0,0,0,0,0,0,3,4,5,8,5,2,2,2,2,2,3,2,1,1,1,1,1,1,1,3,4,5,,1,2,,8,5,21,2,27,2,2,,1,2,2,7,1,,7,2
458-93,458,93,2025,3,1.868200306447976,93154,20,13,1,4,10,4,4,4,-7,4,4,3,4,4,3,9,14,1,2,3,3,5,3,2,-8,2,2,6,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,3,1,4,3,3,3,3,3,-8,1,4,-8,3,3,4,1,2,4,3,3,2,10,1,1,1,1,1,4,2,1,1,1,2,2,1,2,1,9,5,10,10,5,-8,,10,0,0,10,3,1,4,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-8,2,,3,2,2,12,-8,2,4,4,0,10,10,0,0,0,0,0,0,0,0,0,4,10,2,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,15,15,1,3,,4,1,-9,2,70,1,2,,1,1,2,3,2,4,-8,8
459-93,459,93,2025,3,1.667047315897239,93028,4,4,1,4,8,4,4,4,4,2,3,2,2,4,3,17,5,3,3,4,2,4,2,2,5,2,3,3,3,2,4,6,3,2,2,4,2,6,6,6,6,3,3,2,3,3,2,3,2,3,4,2,3,3,3,2,2,2,2,3,3,1,2,10,2,1,1,1,1,2,3,4,3,3,3,3,2,3,2,5,1,10,5,1,4,11,3,6,0,4,3,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,,2,1,12,3,5,1,4,5,4,6,8,0,4,0,0,0,0,0,4,6,6,7,5,9,5,2,1,2,1,1,3,2,1,1,2,1,1,1,1,4,4,25,,1,1,,2,7,-6,1,38,8,1,9,1,2,2,4,1,,4,1
46-93,46,93,2025,3,.2798135208962962,93237,20,13,1,4,10,3,3,4,4,4,3,4,4,4,9,13,26,3,2,4,3,4,3,2,-8,4,3,3,3,4,3,6,6,6,6,6,6,3,6,6,6,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,1,2,1,2,2,3,1,2,1,2,1,2,2,5,1,4,9,1,5,9,11,13,10,10,10,10,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,3,3,3,3,6,3,2,5,0,1,5,5,5,6,5,5,10,5,10,10,4,3,2,9,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,15,15,1,1,,7,11,21,2,32,1,2,,1,8,2,2,1,,2,2
460-93,460,93,2025,3,.7871492156211894,93028,4,4,1,4,8,4,5,5,4,1,2,3,5,4,5,10,3,1,3,2,5,3,2,2,5,3,3,2,3,3,3,3,6,3,6,6,6,6,6,6,6,4,3,2,3,3,2,4,1,3,3,2,4,3,3,2,2,2,2,3,4,3,3,5,2,1,1,1,1,1,2,2,1,2,1,1,2,1,4,5,3,1,4,1,3,-8,1,1,1,6,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,5,3,4,5,0,7,4,1,8,1,1,1,1,1,1,4,4,6,3,10,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,20,,1,1,,9,2,-9,2,25,1,2,,1,8,1,6,1,,2,4
461-93,461,93,2025,3,.4795403764144471,93028,4,4,1,4,7,4,4,4,4,4,3,3,3,3,9,10,1,4,2,3,3,3,1,1,4,4,4,2,3,2,3,3,2,5,3,4,2,4,3,2,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,2,2,3,4,1,1,3,1,1,1,1,1,4,2,2,1,2,1,2,1,4,6,1,6,3,3,14,5,9,8,8,7,8,3,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,1,1,2,5,1,4,4,5,5,6,6,5,3,5,3,4,6,7,5,1,9,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,,1,1,,3,2,-9,1,69,1,2,,1,1,2,4,1,,0,7
462-93,462,93,2025,3,.4704886997952581,93280,11,7,2,3,10,4,5,5,4,4,4,4,4,3,10,5,11,3,2,4,3,4,3,-8,5,3,2,2,2,3,3,6,6,6,3,2,6,3,6,6,6,3,4,3,4,3,2,3,2,3,2,3,3,3,3,3,3,2,1,3,3,1,1,5,1,1,1,1,1,1,2,1,1,3,1,2,1,5,5,4,8,6,2,9,1,11,2,3,0,2,1,2,3,3,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,4,1,1,5,1,4,4,5,6,8,2,7,2,6,2,5,3,5,8,4,1,9,8,3,2,2,1,1,2,2,1,1,1,1,1,1,1,1,3,5,15,15,1,1,,9,1,-8,2,33,1,2,,1,1,2,3,1,,2,8
463-93,463,93,2025,3,.2352443498976291,93280,11,7,2,3,5,4,-7,5,3,4,3,3,3,5,10,6,3,3,1,3,2,3,2,2,-8,2,4,6,3,6,6,6,6,6,6,6,6,6,6,6,6,2,3,2,3,2,2,2,3,4,3,2,3,3,3,3,3,2,2,3,3,3,1,7,1,1,1,2,1,3,2,1,2,2,2,1,2,1,6,5,8,5,6,9,1,13,8,5,3,7,2,2,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,12,3,10,3,4,2,8,9,7,0,0,0,0,0,0,0,3,2,4,10,2,8,6,2,1,2,3,3,2,2,1,1,1,1,1,1,2,2,5,-8,-8,1,2,,9,5,21,2,37,1,2,,1,8,2,4,1,,2,8
464-93,464,93,2025,3,3.206179569185333,93280,11,7,2,3,10,4,4,-7,5,4,4,4,5,5,7,10,5,3,2,3,2,4,1,2,5,2,3,3,2,4,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,1,2,3,3,3,2,2,2,2,2,2,2,1,2,2,2,1,1,5,3,2,1,2,2,2,2,2,2,3,1,3,1,3,1,4,5,3,4,6,9,4,5,10,3,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,3,3,3,3,3,3,5,4,5,9,7,0,0,0,0,0,0,0,0,0,6,4,8,3,8,2,2,2,3,2,3,2,1,2,1,1,1,2,1,3,3,15,15,-9,,2,9,1,21,1,20,1,2,,2,8,2,3,2,3,3,2
